"choice","nonchoice","value","rt","pair","valence","iter","med","ord_sbj","not_cond1","not_cond2","dmed"
2,1,1,-0.835,3,2,32,"off",17,1,2,0
1,2,1,0.595,1,2,32,"off",17,2,3,0
2,1,0,-1.753,2,1,33,"off",17,1,3,0
1,2,1,0.819,1,2,33,"off",17,2,3,0
1,2,0,0.657,3,1,33,"off",17,1,2,0
2,1,0,-0.422,3,1,34,"off",17,1,2,0
1,2,1,1.19,2,2,34,"off",17,1,3,0
1,2,1,0.66,1,2,34,"off",17,2,3,0
1,2,0,0.897,1,1,35,"off",17,2,3,0
1,2,1,1.075,2,2,35,"off",17,1,3,0
2,1,0,-1.495,3,1,35,"off",17,1,2,0
2,1,1,-0.618,2,2,36,"off",17,1,3,0
1,2,0,0.816,1,1,36,"off",17,2,3,0
2,1,0,-1.497,3,1,36,"off",17,1,2,0
1,2,1,1.537,1,2,37,"off",17,2,3,0
1,2,1,4.898,3,2,37,"off",17,1,2,0
1,2,1,2.14,2,2,37,"off",17,1,3,0
1,2,1,4.271,1,2,38,"off",17,2,3,0
1,2,0,2.275,2,1,38,"off",17,1,3,0
2,1,0,-0.745,3,1,38,"off",17,1,2,0
2,1,0,-1.557,2,1,39,"off",17,1,3,0
2,1,1,-3.029,3,2,39,"off",17,1,2,0
1,2,1,2.152,1,2,39,"off",17,2,3,0
1,2,1,1.363,1,2,40,"off",17,2,3,0
2,1,1,-1.419,2,2,40,"off",17,1,3,0
2,1,1,-0.786,3,2,40,"off",17,1,2,0
2,1,0,-2.551,2,1,41,"off",17,1,3,0
1,2,1,0.62,1,2,41,"off",17,2,3,0
1,2,1,0.657,3,2,41,"off",17,1,2,0
2,1,0,-0.719,3,1,42,"off",17,1,2,0
1,2,1,0.518,2,2,42,"off",17,1,3,0
1,2,1,0.496,1,2,42,"off",17,2,3,0
2,1,1,-1.086,2,2,43,"off",17,1,3,0
1,2,0,1.168,1,1,43,"off",17,2,3,0
1,2,0,1.032,3,1,43,"off",17,1,2,0
2,1,0,-0.384,3,1,44,"off",17,1,2,0
1,2,1,0.651,1,2,44,"off",17,2,3,0
1,2,1,0.708,2,2,44,"off",17,1,3,0
2,1,0,-4.96,2,1,45,"off",17,1,3,0
1,2,0,1.258,1,1,45,"off",17,2,3,0
2,1,0,-0.779,3,1,45,"off",17,1,2,0
2,1,0,-0.842,3,1,46,"off",17,1,2,0
1,2,1,0.507,1,2,46,"off",17,2,3,0
1,2,1,0.94,2,2,46,"off",17,1,3,0
1,2,1,1.266,2,2,47,"off",17,1,3,0
1,2,1,1.031,1,2,47,"off",17,2,3,0
1,2,0,1.499,3,1,47,"off",17,1,2,0
1,2,1,2.241,1,2,48,"off",17,2,3,0
2,1,1,-1.698,2,2,48,"off",17,1,3,0
2,1,0,-0.834,3,1,48,"off",17,1,2,0
2,1,1,-2.384,2,2,49,"off",17,1,3,0
2,1,0,-1.504,3,1,49,"off",17,1,2,0
2,1,0,-1.74,1,1,49,"off",17,2,3,0
2,1,0,-0.552,3,1,50,"off",17,1,2,0
1,2,1,0.689,2,2,50,"off",17,1,3,0
1,2,1,1.007,1,2,51,"off",17,2,3,0
1,2,0,1.317,2,1,51,"off",17,1,3,0
2,1,1,-1.863,3,2,51,"off",17,1,2,0
2,1,0,-3.495,2,1,52,"off",17,1,3,0
2,1,0,-0.8,3,1,52,"off",17,1,2,0
1,2,1,3.053,1,2,52,"off",17,2,3,0
1,2,1,2.774,3,2,53,"off",17,1,2,0
2,1,0,-3.762,2,1,53,"off",17,1,3,0
2,1,0,-0.835,1,1,53,"off",17,2,3,0
2,1,1,-0.588,3,2,54,"off",17,1,2,0
2,1,0,-1.111,1,1,54,"off",17,2,3,0
2,1,1,-2.384,2,2,54,"off",17,1,3,0
2,1,0,-0.599,3,1,55,"off",17,1,2,0
1,2,1,1.114,2,2,55,"off",17,1,3,0
1,2,1,0.844,1,2,55,"off",17,2,3,0
1,2,1,0.905,1,2,56,"off",17,2,3,0
2,1,0,-0.742,2,1,56,"off",17,1,3,0
1,2,1,1.567,3,2,56,"off",17,1,2,0
1,2,1,0.774,1,2,57,"off",17,2,3,0
1,2,0,1.113,2,1,57,"off",17,1,3,0
2,1,1,-1.09,3,2,57,"off",17,1,2,0
1,2,0,1.639,2,1,58,"off",17,1,3,0
2,1,0,-2.752,3,1,58,"off",17,1,2,0
1,2,1,1.288,1,2,58,"off",17,2,3,0
1,2,1,1.684,2,2,59,"off",17,1,3,0
1,2,1,1.086,1,2,59,"off",17,2,3,0
1,2,0,3.701,3,1,59,"off",17,1,2,0
1,2,1,1.591,3,2,60,"off",17,1,2,0
1,2,1,3.399,2,2,60,"off",17,1,3,0
1,2,1,0.919,1,2,60,"off",17,2,3,0
2,1,0,-1.519,2,1,61,"off",17,1,3,0
1,2,1,1.739,1,2,61,"off",17,2,3,0
1,2,1,1.294,3,2,61,"off",17,1,2,0
1,2,1,0.826,2,2,62,"off",17,1,3,0
1,2,1,0.899,1,2,62,"off",17,2,3,0
2,1,1,-1.247,3,2,62,"off",17,1,2,0
1,2,1,3.063,3,2,63,"off",17,1,2,0
2,1,0,-1.901,2,1,63,"off",17,1,3,0
1,2,1,0.379,1,2,63,"off",17,2,3,0
2,1,1,-0.501,3,2,64,"off",17,1,2,0
2,1,0,-0.969,2,1,64,"off",17,1,3,0
1,2,1,0.844,1,2,64,"off",17,2,3,0
2,1,0,-0.408,2,1,65,"off",17,1,3,0
2,1,0,-1.451,3,1,65,"off",17,1,2,0
1,2,1,1.063,1,2,65,"off",17,2,3,0
2,1,0,-1.202,2,1,66,"off",17,1,3,0
2,1,0,-1.538,3,1,66,"off",17,1,2,0
1,2,1,1.118,1,2,66,"off",17,2,3,0
1,2,0,1.156,2,1,67,"off",17,1,3,0
2,1,0,-0.799,3,1,67,"off",17,1,2,0
1,2,1,0.992,1,2,67,"off",17,2,3,0
2,1,1,-1.323,2,2,68,"off",17,1,3,0
1,2,1,1.003,1,2,68,"off",17,2,3,0
2,1,0,-1.657,3,1,68,"off",17,1,2,0
2,1,1,-1.294,2,2,69,"off",17,1,3,0
2,1,1,-1.52,1,2,69,"off",17,2,3,0
2,1,0,-2.013,3,1,69,"off",17,1,2,0
1,2,1,0.787,2,2,70,"off",17,1,3,0
1,2,1,0.569,1,2,70,"off",17,2,3,0
2,1,0,-0.764,3,1,70,"off",17,1,2,0
2,1,1,-0.819,3,2,71,"off",17,1,2,0
1,2,1,1.035,2,2,71,"off",17,1,3,0
1,2,1,0.344,1,2,71,"off",17,2,3,0
2,1,0,-0.631,2,1,72,"off",17,1,3,0
2,1,0,-0.782,1,1,72,"off",17,2,3,0
2,1,1,-0.943,3,2,72,"off",17,1,2,0
2,1,0,-2.194,3,1,73,"off",17,1,2,0
2,1,1,-1.196,1,2,73,"off",17,2,3,0
2,1,1,-0.53,2,2,73,"off",17,1,3,0
2,1,1,-0.685,2,2,74,"off",17,1,3,0
1,2,0,0.867,1,1,74,"off",17,2,3,0
2,1,0,-2.845,3,1,74,"off",17,1,2,0
2,1,0,-2.09,2,1,75,"off",17,1,3,0
2,1,1,-2.341,3,2,75,"off",17,1,2,0
2,1,0,-2.442,1,1,75,"off",17,2,3,0
2,1,0,-0.875,3,1,76,"off",17,1,2,0
1,2,1,2.287,2,2,76,"off",17,1,3,0
1,2,1,0.72,1,2,76,"off",17,2,3,0
2,1,0,-0.577,2,1,77,"off",17,1,3,0
1,2,1,1.538,3,2,77,"off",17,1,2,0
1,2,1,0.799,1,2,77,"off",17,2,3,0
2,1,0,-0.524,3,1,78,"off",17,1,2,0
1,2,0,0.467,2,1,78,"off",17,1,3,0
1,2,1,0.597,1,2,78,"off",17,2,3,0
2,1,0,-4.614,1,1,79,"off",17,2,3,0
1,2,1,1.876,3,2,79,"off",17,1,2,0
1,2,1,1.35,2,2,79,"off",17,1,3,0
2,1,1,-4.559,2,2,80,"off",17,1,3,0
2,1,1,-1.198,3,2,80,"off",17,1,2,0
1,2,1,0.494,1,2,80,"off",17,2,3,0
1,2,1,0.651,2,2,81,"off",17,1,3,0
2,1,0,-0.709,1,1,81,"off",17,2,3,0
2,1,0,-0.512,3,1,81,"off",17,1,2,0
1,2,1,0.691,1,2,82,"off",17,2,3,0
1,2,1,0.778,3,2,82,"off",17,1,2,0
1,2,1,1.07,2,2,82,"off",17,1,3,0
1,2,1,0.75,2,2,83,"off",17,1,3,0
1,2,1,0.524,1,2,83,"off",17,2,3,0
2,1,1,-0.563,3,2,83,"off",17,1,2,0
1,2,1,0.955,2,2,84,"off",17,1,3,0
1,2,1,0.703,1,2,84,"off",17,2,3,0
2,1,0,-0.626,3,1,84,"off",17,1,2,0
1,2,1,0.672,1,2,85,"off",17,2,3,0
2,1,0,-0.99,3,1,85,"off",17,1,2,0
1,2,1,0.649,2,2,85,"off",17,1,3,0
2,1,1,-0.89,1,2,86,"off",17,2,3,0
1,2,1,4.589,2,2,86,"off",17,1,3,0
2,1,0,-0.678,3,1,86,"off",17,1,2,0
1,2,0,1.992,1,1,87,"off",17,2,3,0
2,1,1,-1.257,2,2,87,"off",17,1,3,0
2,1,0,-0.899,3,1,87,"off",17,1,2,0
2,1,1,-3.877,2,2,88,"off",17,1,3,0
1,2,1,0.778,1,2,88,"off",17,2,3,0
1,2,0,1.228,3,1,88,"off",17,1,2,0
1,2,1,0.777,3,2,89,"off",17,1,2,0
2,1,0,-0.715,2,1,89,"off",17,1,3,0
2,1,0,-2.035,1,1,89,"off",17,2,3,0
2,1,0,-0.693,1,1,90,"off",17,2,3,0
2,1,0,-2.416,2,1,90,"off",17,1,3,0
2,1,1,-2.182,3,2,90,"off",17,1,2,0
2,1,0,-0.661,2,1,91,"off",17,1,3,0
1,2,0,1.211,1,1,91,"off",17,2,3,0
1,2,1,0.61,3,2,91,"off",17,1,2,0
2,1,1,-0.786,3,2,92,"off",17,1,2,0
1,2,1,0.83,2,2,92,"off",17,1,3,0
1,2,0,0.434,1,1,92,"off",17,2,3,0
2,1,0,-1.188,2,1,93,"off",17,1,3,0
2,1,1,-2.693,1,2,93,"off",17,2,3,0
1,2,0,1.485,3,1,93,"off",17,1,2,0
2,1,0,-3.05,1,1,94,"off",17,2,3,0
2,1,1,-0.78,3,2,94,"off",17,1,2,0
2,1,0,-1.873,2,1,94,"off",17,1,3,0
2,1,0,-1.202,2,1,95,"off",17,1,3,0
1,2,1,1.311,3,2,95,"off",17,1,2,0
1,2,1,0.865,1,2,95,"off",17,2,3,0
2,1,1,-0.689,3,2,96,"off",17,1,2,0
1,2,1,0.764,2,2,96,"off",17,1,3,0
1,2,1,0.681,1,2,96,"off",17,2,3,0
2,1,0,-0.549,3,1,97,"off",17,1,2,0
2,1,1,-0.951,2,2,97,"off",17,1,3,0
2,1,1,-1.152,1,2,97,"off",17,2,3,0
1,2,1,1.034,1,2,98,"off",17,2,3,0
2,1,1,-1.059,2,2,98,"off",17,1,3,0
2,1,0,-0.713,3,1,98,"off",17,1,2,0
1,2,1,1.146,2,2,99,"off",17,1,3,0
1,2,0,1.272,1,1,99,"off",17,2,3,0
2,1,0,-0.853,3,1,99,"off",17,1,2,0
2,1,1,-0.546,3,2,100,"off",17,1,2,0
2,1,0,-1.944,2,1,100,"off",17,1,3,0
1,2,0,0.902,1,1,100,"off",17,2,3,0
1,2,1,1.042,2,2,101,"off",17,1,3,0
1,2,1,0.926,1,2,101,"off",17,2,3,0
1,2,1,1.429,3,2,101,"off",17,1,2,0
2,1,0,-0.654,3,1,102,"off",17,1,2,0
1,2,1,0.663,2,2,102,"off",17,1,3,0
1,2,1,0.896,1,2,102,"off",17,2,3,0
2,1,1,-0.734,3,2,103,"off",17,1,2,0
2,1,0,-0.832,1,1,103,"off",17,2,3,0
2,1,0,-1.666,2,1,103,"off",17,1,3,0
2,1,0,-0.894,2,1,104,"off",17,1,3,0
1,2,1,1.068,1,2,104,"off",17,2,3,0
2,1,0,-0.81,3,1,104,"off",17,1,2,0
1,2,1,2.519,1,2,105,"off",17,2,3,0
1,2,0,0.715,2,1,105,"off",17,1,3,0
1,2,1,1.364,3,2,105,"off",17,1,2,0
2,1,0,-0.955,1,1,106,"off",17,2,3,0
1,2,0,2.977,2,1,106,"off",17,1,3,0
2,1,1,-0.685,3,2,106,"off",17,1,2,0
2,1,1,-0.828,1,2,107,"off",17,2,3,0
2,1,0,-0.838,2,1,107,"off",17,1,3,0
1,2,0,1.303,3,1,107,"off",17,1,2,0
1,2,0,1.001,2,1,108,"off",17,1,3,0
2,1,0,-0.542,3,1,108,"off",17,1,2,0
1,2,1,1.378,1,2,108,"off",17,2,3,0
2,1,0,-2.872,1,1,109,"off",17,2,3,0
1,2,0,1.5,3,1,109,"off",17,1,2,0
1,2,1,1.719,2,2,109,"off",17,1,3,0
1,2,1,1.039,3,2,110,"off",17,1,2,0
1,2,1,3.171,2,2,110,"off",17,1,3,0
1,2,0,0.791,1,1,110,"off",17,2,3,0
1,2,1,0.778,2,2,111,"off",17,1,3,0
1,2,1,0.863,1,2,111,"off",17,2,3,0
2,1,0,-2.22,3,1,111,"off",17,1,2,0
1,2,1,1.182,2,2,112,"off",17,1,3,0
1,2,1,0.67,1,2,112,"off",17,2,3,0
1,2,1,1.204,3,2,112,"off",17,1,2,0
1,2,1,1.028,2,2,113,"off",17,1,3,0
1,2,0,1.254,3,1,113,"off",17,1,2,0
2,1,0,-1.32,1,1,113,"off",17,2,3,0
1,2,1,0.852,3,2,114,"off",17,1,2,0
1,2,1,1.732,1,2,114,"off",17,2,3,0
2,1,0,-0.91,2,1,114,"off",17,1,3,0
1,2,0,1.206,3,1,115,"off",17,1,2,0
1,2,1,4.024,1,2,115,"off",17,2,3,0
1,2,1,2.902,2,2,115,"off",17,1,3,0
1,2,1,3.563,1,2,116,"off",17,2,3,0
1,2,1,1.309,2,2,116,"off",17,1,3,0
2,1,0,-0.682,3,1,116,"off",17,1,2,0
2,1,0,-1.021,1,1,117,"off",17,2,3,0
1,2,0,1.355,2,1,117,"off",17,1,3,0
2,1,1,-1.976,3,2,117,"off",17,1,2,0
1,2,1,1.197,1,2,118,"off",17,2,3,0
1,2,1,4.322,3,2,118,"off",17,1,2,0
2,1,1,-1.256,2,2,118,"off",17,1,3,0
1,2,0,1.129,2,1,119,"off",17,1,3,0
2,1,0,-0.615,3,1,119,"off",17,1,2,0
2,1,0,-1.141,1,1,119,"off",17,2,3,0
1,2,1,2.347,2,2,120,"off",17,1,3,0
2,1,1,-2.116,3,2,120,"off",17,1,2,0
1,2,0,3.289,1,1,120,"off",17,2,3,0
1,2,1,0.728,1,2,1,"on",1,2,3,1
2,1,1,-1.22,2,2,1,"on",1,1,3,1
1,2,1,0.816,3,2,1,"on",1,1,2,1
2,1,0,-0.931,2,1,2,"on",1,1,3,1
1,2,1,0.946,3,2,2,"on",1,1,2,1
1,2,1,0.766,1,2,2,"on",1,2,3,1
2,1,0,-0.777,2,1,3,"on",1,1,3,1
1,2,1,0.714,1,2,3,"on",1,2,3,1
1,2,1,0.662,3,2,3,"on",1,1,2,1
1,2,1,0.644,1,2,4,"on",1,2,3,1
1,2,0,1.003,2,1,4,"on",1,1,3,1
1,2,0,0.556,3,1,4,"on",1,1,2,1
1,2,1,0.618,1,2,5,"on",1,2,3,1
1,2,0,0.556,3,1,5,"on",1,1,2,1
2,1,0,-0.858,2,1,5,"on",1,1,3,1
1,2,0,0.581,1,1,6,"on",1,2,3,1
2,1,0,-0.568,2,1,6,"on",1,1,3,1
1,2,1,0.62,3,2,6,"on",1,1,2,1
2,1,1,-0.496,2,2,7,"on",1,1,3,1
1,2,0,0.566,3,1,7,"on",1,1,2,1
1,2,1,0.595,1,2,7,"on",1,2,3,1
2,1,0,-0.719,2,1,8,"on",1,1,3,1
1,2,1,0.742,3,2,8,"on",1,1,2,1
1,2,1,0.615,1,2,8,"on",1,2,3,1
1,2,0,0.544,1,1,9,"on",1,2,3,1
2,1,0,-0.825,3,1,9,"on",1,1,2,1
2,1,0,-0.683,2,1,9,"on",1,1,3,1
1,2,1,1.738,1,2,10,"on",1,2,3,1
1,2,1,1.324,2,2,10,"on",1,1,3,1
1,2,0,1.099,3,1,10,"on",1,1,2,1
2,1,1,-1.204,3,2,11,"on",1,1,2,1
2,1,0,-1.433,2,1,11,"on",1,1,3,1
1,2,1,0.597,1,2,11,"on",1,2,3,1
2,1,0,-1.011,3,1,12,"on",1,1,2,1
1,2,1,1.438,1,2,12,"on",1,2,3,1
2,1,1,-1.179,2,2,12,"on",1,1,3,1
1,2,1,1.971,2,2,13,"on",1,1,3,1
1,2,1,0.956,1,2,13,"on",1,2,3,1
2,1,1,-1.377,3,2,13,"on",1,1,2,1
1,2,1,0.883,3,2,14,"on",1,1,2,1
2,1,1,-0.829,2,2,14,"on",1,1,3,1
1,2,1,0.811,1,2,14,"on",1,2,3,1
2,1,0,-0.749,2,1,15,"on",1,1,3,1
1,2,1,0.646,1,2,15,"on",1,2,3,1
2,1,0,-1.455,3,1,15,"on",1,1,2,1
2,1,1,-1.045,2,2,16,"on",1,1,3,1
1,2,1,0.76,1,2,16,"on",1,2,3,1
1,2,0,0.768,3,1,16,"on",1,1,2,1
1,2,1,1.168,2,2,17,"on",1,1,3,1
2,1,0,-1.305,3,1,17,"on",1,1,2,1
1,2,1,0.637,1,2,17,"on",1,2,3,1
1,2,1,0.736,1,2,18,"on",1,2,3,1
1,2,1,1.062,3,2,18,"on",1,1,2,1
2,1,0,-1.223,2,1,18,"on",1,1,3,1
2,1,1,-1.392,3,2,19,"on",1,1,2,1
1,2,1,0.619,1,2,19,"on",1,2,3,1
1,2,0,0.862,2,1,19,"on",1,1,3,1
1,2,0,1.434,2,1,20,"on",1,1,3,1
1,2,1,0.645,1,2,20,"on",1,2,3,1
1,2,1,0.956,3,2,20,"on",1,1,2,1
1,2,1,0.739,2,2,21,"on",1,1,3,1
1,2,1,1.314,3,2,21,"on",1,1,2,1
1,2,1,0.983,1,2,21,"on",1,2,3,1
1,2,1,0.831,1,2,22,"on",1,2,3,1
1,2,1,0.895,3,2,22,"on",1,1,2,1
2,1,0,-1.359,2,1,22,"on",1,1,3,1
1,2,1,1.048,3,2,23,"on",1,1,2,1
1,2,1,0.668,1,2,23,"on",1,2,3,1
1,2,1,0.77,2,2,23,"on",1,1,3,1
1,2,1,1.109,3,2,24,"on",1,1,2,1
2,1,1,-1.011,2,2,24,"on",1,1,3,1
1,2,0,0.854,1,1,24,"on",1,2,3,1
1,2,0,1.141,3,1,25,"on",1,1,2,1
1,2,1,1.13,2,2,25,"on",1,1,3,1
1,2,1,0.7,1,2,25,"on",1,2,3,1
1,2,0,0.734,1,1,26,"on",1,2,3,1
2,1,1,-1.565,2,2,26,"on",1,1,3,1
1,2,1,1.346,3,2,26,"on",1,1,2,1
1,2,0,0.925,2,1,27,"on",1,1,3,1
1,2,0,1.303,3,1,27,"on",1,1,2,1
1,2,1,0.651,1,2,27,"on",1,2,3,1
2,1,1,-1.779,2,2,28,"on",1,1,3,1
1,2,0,0.722,3,1,28,"on",1,1,2,1
1,2,1,0.699,1,2,28,"on",1,2,3,1
1,2,1,1.241,3,2,29,"on",1,1,2,1
1,2,1,1.146,2,2,29,"on",1,1,3,1
1,2,1,1.745,1,2,29,"on",1,2,3,1
1,2,1,0.817,1,2,30,"on",1,2,3,1
2,1,0,-1.728,3,1,30,"on",1,1,2,1
2,1,0,-0.72,2,1,30,"on",1,1,3,1
1,2,0,1.739,3,1,31,"on",1,1,2,1
1,2,1,2.09,1,2,31,"on",1,2,3,1
1,2,0,1.221,2,1,31,"on",1,1,3,1
1,2,0,1.169,1,1,32,"on",1,2,3,1
1,2,0,1.038,3,1,32,"on",1,1,2,1
2,1,0,-2.733,2,1,32,"on",1,1,3,1
1,2,1,1.868,1,2,33,"on",1,2,3,1
2,1,0,-1.583,2,1,33,"on",1,1,3,1
1,2,1,1.118,3,2,33,"on",1,1,2,1
1,2,1,1.18,3,2,34,"on",1,1,2,1
2,1,0,-1.324,2,1,34,"on",1,1,3,1
1,2,1,0.832,1,2,34,"on",1,2,3,1
1,2,1,1.152,1,2,35,"on",1,2,3,1
2,1,0,-1.531,2,1,35,"on",1,1,3,1
1,2,0,1.152,3,1,35,"on",1,1,2,1
2,1,0,-0.879,2,1,36,"on",1,1,3,1
2,1,1,-0.998,3,2,36,"on",1,1,2,1
1,2,1,1.03,1,2,36,"on",1,2,3,1
1,2,0,1.203,2,1,37,"on",1,1,3,1
1,2,1,0.921,3,2,37,"on",1,1,2,1
1,2,1,0.738,1,2,37,"on",1,2,3,1
1,2,1,0.634,1,2,38,"on",1,2,3,1
1,2,0,0.722,3,1,38,"on",1,1,2,1
2,1,0,-1.41,2,1,38,"on",1,1,3,1
1,2,1,1.288,2,2,39,"on",1,1,3,1
1,2,0,1.425,3,1,39,"on",1,1,2,1
1,2,1,0.568,1,2,39,"on",1,2,3,1
1,2,1,0.665,3,2,40,"on",1,1,2,1
1,2,1,1.287,2,2,40,"on",1,1,3,1
1,2,1,1.277,1,2,40,"on",1,2,3,1
1,2,1,0.622,3,2,41,"on",1,1,2,1
1,2,0,1.443,2,1,41,"on",1,1,3,1
1,2,1,0.754,1,2,41,"on",1,2,3,1
1,2,1,0.818,1,2,42,"on",1,2,3,1
1,2,1,1.713,3,2,42,"on",1,1,2,1
1,2,1,1.146,2,2,42,"on",1,1,3,1
1,2,0,0.792,3,1,43,"on",1,1,2,1
1,2,0,0.607,1,1,43,"on",1,2,3,1
2,1,0,-1.258,2,1,43,"on",1,1,3,1
1,2,1,0.802,1,2,44,"on",1,2,3,1
2,1,0,-0.954,2,1,44,"on",1,1,3,1
1,2,1,1.239,3,2,44,"on",1,1,2,1
1,2,1,1.331,2,2,45,"on",1,1,3,1
2,1,0,-1.099,3,1,45,"on",1,1,2,1
1,2,1,0.563,1,2,45,"on",1,2,3,1
2,1,1,-0.993,3,2,46,"on",1,1,2,1
1,2,1,0.99,2,2,46,"on",1,1,3,1
1,2,1,0.942,1,2,46,"on",1,2,3,1
1,2,1,1.241,2,2,47,"on",1,1,3,1
1,2,0,1.641,3,1,47,"on",1,1,2,1
1,2,1,0.889,1,2,47,"on",1,2,3,1
1,2,1,0.984,1,2,48,"on",1,2,3,1
1,2,1,0.983,2,2,48,"on",1,1,3,1
2,1,0,-1.288,3,1,48,"on",1,1,2,1
2,1,0,-1.31,3,1,49,"on",1,1,2,1
1,2,1,0.853,2,2,49,"on",1,1,3,1
1,2,1,0.537,1,2,49,"on",1,2,3,1
1,2,1,2.399,2,2,50,"on",1,1,3,1
1,2,1,0.645,1,2,50,"on",1,2,3,1
1,2,0,1.157,3,1,50,"on",1,1,2,1
1,2,0,1.012,2,1,51,"on",1,1,3,1
1,2,1,0.578,1,2,51,"on",1,2,3,1
1,2,0,1.841,3,1,51,"on",1,1,2,1
1,2,1,0.799,2,2,52,"on",1,1,3,1
2,1,0,-1.143,3,1,52,"on",1,1,2,1
1,2,1,1.395,1,2,52,"on",1,2,3,1
1,2,1,1.008,1,2,53,"on",1,2,3,1
1,2,1,0.942,2,2,53,"on",1,1,3,1
1,2,1,1.642,3,2,53,"on",1,1,2,1
1,2,1,2.867,3,2,54,"on",1,1,2,1
1,2,1,2.136,1,2,54,"on",1,2,3,1
1,2,1,0.915,2,2,54,"on",1,1,3,1
1,2,1,0.664,1,2,55,"on",1,2,3,1
1,2,1,0.888,2,2,55,"on",1,1,3,1
1,2,0,1.062,3,1,55,"on",1,1,2,1
1,2,0,0.636,1,1,56,"on",1,2,3,1
1,2,0,0.796,2,1,56,"on",1,1,3,1
1,2,0,2.794,3,1,56,"on",1,1,2,1
1,2,0,1.913,3,1,57,"on",1,1,2,1
1,2,1,0.653,2,2,57,"on",1,1,3,1
1,2,1,0.819,1,2,57,"on",1,2,3,1
1,2,1,2.471,3,2,58,"on",1,1,2,1
1,2,1,0.994,1,2,58,"on",1,2,3,1
1,2,1,0.938,2,2,58,"on",1,1,3,1
1,2,1,0.832,1,2,59,"on",1,2,3,1
1,2,1,1.194,3,2,59,"on",1,1,2,1
1,2,1,0.797,2,2,59,"on",1,1,3,1
1,2,1,0.799,1,2,60,"on",1,2,3,1
1,2,1,0.97,2,2,60,"on",1,1,3,1
2,1,0,-1.93,3,1,60,"on",1,1,2,1
2,1,0,-0.87,1,1,1,"on",2,2,3,1
1,2,0,0.742,2,1,1,"on",2,1,3,1
2,1,1,-0.716,3,2,1,"on",2,1,2,1
2,1,1,-0.685,3,2,2,"on",2,1,2,1
1,2,1,0.894,1,2,2,"on",2,2,3,1
2,1,1,-0.73,2,2,2,"on",2,1,3,1
2,1,0,-0.849,1,1,3,"on",2,2,3,1
2,1,0,-0.662,2,1,3,"on",2,1,3,1
2,1,0,-0.571,3,1,3,"on",2,1,2,1
2,1,0,-0.617,3,1,4,"on",2,1,2,1
1,2,1,0.625,2,2,4,"on",2,1,3,1
1,2,1,0.73,1,2,4,"on",2,2,3,1
1,2,1,0.54,3,2,5,"on",2,1,2,1
1,2,1,0.697,1,2,5,"on",2,2,3,1
1,2,1,0.576,2,2,5,"on",2,1,3,1
1,2,1,0.845,1,2,6,"on",2,2,3,1
1,2,1,0.485,3,2,6,"on",2,1,2,1
1,2,0,0.601,2,1,6,"on",2,1,3,1
1,2,0,0.652,3,1,7,"on",2,1,2,1
2,1,0,-0.691,1,1,7,"on",2,2,3,1
2,1,0,-0.694,2,1,7,"on",2,1,3,1
2,1,0,-0.623,1,1,8,"on",2,2,3,1
2,1,0,-0.516,3,1,8,"on",2,1,2,1
1,2,1,0.548,2,2,8,"on",2,1,3,1
1,2,1,0.596,2,2,9,"on",2,1,3,1
1,2,1,0.747,1,2,9,"on",2,2,3,1
1,2,0,0.393,3,1,9,"on",2,1,2,1
1,2,0,0.745,1,1,10,"on",2,2,3,1
2,1,0,-0.587,3,1,10,"on",2,1,2,1
2,1,0,-0.575,2,1,10,"on",2,1,3,1
2,1,1,-0.594,3,2,11,"on",2,1,2,1
1,2,1,0.63,2,2,11,"on",2,1,3,1
2,1,0,-0.607,1,1,11,"on",2,2,3,1
2,1,0,-0.797,2,1,12,"on",2,1,3,1
2,1,0,-1.025,3,1,12,"on",2,1,2,1
1,2,1,0.507,1,2,12,"on",2,2,3,1
2,1,1,-0.816,3,2,13,"on",2,1,2,1
1,2,1,0.495,1,2,13,"on",2,2,3,1
2,1,1,-0.7,2,2,13,"on",2,1,3,1
1,2,1,0.259,1,2,14,"on",2,2,3,1
1,2,1,0.313,2,2,14,"on",2,1,3,1
2,1,0,-0.203,3,1,14,"on",2,1,2,1
2,1,1,-0.679,1,2,15,"on",2,2,3,1
2,1,1,-0.397,2,2,15,"on",2,1,3,1
2,1,1,-0.461,3,2,15,"on",2,1,2,1
2,1,1,-0.277,1,2,16,"on",2,2,3,1
2,1,0,-0.26,2,1,16,"on",2,1,3,1
2,1,0,-0.266,3,1,16,"on",2,1,2,1
2,1,1,-0.313,2,2,17,"on",2,1,3,1
2,1,1,-0.781,3,2,17,"on",2,1,2,1
2,1,0,-0.669,1,1,17,"on",2,2,3,1
2,1,1,-0.86,2,2,18,"on",2,1,3,1
2,1,0,-0.585,3,1,18,"on",2,1,2,1
2,1,0,-1.071,1,1,18,"on",2,2,3,1
2,1,0,-0.651,1,1,19,"on",2,2,3,1
1,2,1,1.075,2,2,19,"on",2,1,3,1
1,2,1,0.899,3,2,19,"on",2,1,2,1
1,2,1,0.951,1,2,20,"on",2,2,3,1
1,2,1,0.754,3,2,20,"on",2,1,2,1
1,2,1,0.957,2,2,20,"on",2,1,3,1
2,1,0,-0.895,1,1,21,"on",2,2,3,1
2,1,1,-1.089,3,2,21,"on",2,1,2,1
1,2,1,1.031,2,2,21,"on",2,1,3,1
2,1,0,-0.782,3,1,22,"on",2,1,2,1
